5655JL,51.410477,5.432635
5611KP,51.434486,5.478290
5612WG,51.445400,5.475636
5643VB,51.429373,5.506118
5627EW,51.490623,5.445516
5612EN,51.451504,5.474382
5651AC,51.445132,5.443156
5611SJ,51.434118,5.487651
5652GH,51.441258,5.443022
5642NP,51.441533,5.516002
5616LV,51.442985,5.457896
5622JH,51.463688,5.468203
5611BZ,51.441835,5.482404
5622KA,51.462459,5.465294
5658GS,51.439380,5.418655
5654AV,51.423302,5.468045
5613LM,51.431982,5.494117
5611ZL,51.442480,5.473142
5645CJ,51.422415,5.506804
5643RP,51.427559,5.504330
5624AG,51.466700,5.453242
5632DC,51.470463,5.493963
5627NE,51.487188,5.447239
5658GK,51.441116,5.414054
5642AJ,51.440132,5.506808
5611DA,51.440184,5.479063
5622AG,51.456130,5.466593
5625XJ,51.468875,5.479654
5655BK,51.415019,5.446339
5644PG,51.422209,5.487567
5615KL,51.428129,5.467752
5616EA,51.435341,5.463623
5641DN,51.453660,5.523057
5632HM,51.471159,5.489143
5624EK,51.471666,5.461554
5641TW,51.444328,5.516686
5612KL,51.448772,5.473226
5623PG,51.453818,5.480932
5611JP,51.435011,5.472927
5645TH,51.429159,5.512674
5614HL,51.426414,5.489216
5627KV,51.485272,5.451440
5657DT,51.452947,5.402911
5645CV,51.420743,5.506613
5611TG,51.434376,5.491319
5611CB,51.436683,5.484061
5612SE,51.445191,5.465797
5652EA,51.439269,5.449074
5616JS,51.437526,5.462505
5653AX,51.428389,5.455257
5627ME,51.487699,5.451372
5625BC,51.470249,5.470158
5629BA,51.484750,5.478578
5611LG,51.431445,5.481764
5644TB,51.423146,5.484176
5653EH,51.424795,5.453023
5631EB,51.462766,5.487311
5632CA,51.468265,5.489612
5632JP,51.474683,5.499183
5615PN,51.431491,5.467930
5612BV,51.450469,5.476293
5627KW,51.486875,5.444834
5612CE,51.448673,5.474664
5654CW,51.422739,5.463328
5616PG,51.441480,5.463719
5615KJ,51.428830,5.468644
5645EK,51.425333,5.510291
5627MZ,51.491664,5.449045
5622DD,51.457400,5.461876
5654NE,51.421504,5.455476
5612HW,51.447770,5.467340
5616LK,51.444614,5.455022
5615CP,51.427119,5.484458
5652NJ,51.443787,5.435689
5653BP,51.425723,5.449703
5623HX,51.465731,5.476813
5611DE,51.437324,5.480496
5623AE,51.454811,5.475971
5644NB,51.421585,5.490887
5612LJ,51.448371,5.468953
5642GL,51.438625,5.512182
5652EN,51.437530,5.438774
5623JC,51.462790,5.479382
5612NG,51.449355,5.462653
5625WJ,51.470355,5.483442
5631CH,51.457993,5.487459
5611VW,51.436375,5.487426
5612KB,51.447128,5.472834
5654KT,51.419144,5.446761
5652GR,51.440675,5.442014
5625TH,51.474902,5.485668
5622CL,51.460940,5.464961
5612CG,51.449104,5.474248
5651EH,51.449556,5.440155
5613KA,51.439961,5.497487
5611LW,51.431329,5.480757
5615KS,51.426925,5.467692
5612GE,51.449962,5.468466
5652CN,51.437137,5.434258
5626BK,51.482443,5.424012
5614HR,51.425258,5.494432
5624KJ,51.469452,5.464889
5611CR,51.439857,5.483349
5623NN,51.455424,5.484676
5653JD,51.422276,5.438656
5653BH,51.425264,5.450320
5631AR,51.453553,5.506008
5628TB,51.480170,5.484643
5658EC,51.439418,5.411565
5623RB,51.454117,5.478516
5658AH,51.449162,5.408794
5644ND,51.420129,5.491070
5641HH,51.449266,5.522066
5652JD,51.439662,5.436015
5613HK,51.438625,5.503884
5611KZ,51.435654,5.478623
5611JR,51.435074,5.472812
5654HV,51.418783,5.451001
5623CG,51.459036,5.475576
5621EG,51.456990,5.456983
5645TG,51.429395,5.511136
5632PN,51.484043,5.495607
5615EM,51.427664,5.477701
5627MV,51.491151,5.449116
5625BT,51.469369,5.468861
5641PW,51.443187,5.524277
5611WJ,51.440809,5.484329
5625VG,51.468047,5.481106
5616VD,51.442118,5.449740
5628BH,51.479010,5.460687
5644AB,51.421573,5.494740
5611SM,51.432272,5.492364
5613CK,51.442126,5.498744
5654CZ,51.422549,5.465729
5632MA,51.477160,5.493432
5623MT,51.458077,5.482725
5652JP,51.439014,5.436662
5613HN,51.437744,5.503551
5615LC,51.428954,5.470615
5627BB,51.482770,5.438322
5613EH,51.440161,5.494971
5641TN,51.444034,5.514585
5627EZ,51.490577,5.446956
5632NV,51.480855,5.492749
5632LC,51.480030,5.491020
5622NB,51.456775,5.469773
5627CZ,51.483865,5.442138
5658AS,51.446969,5.405714
5612KH,51.447407,5.471814
5641PN,51.441398,5.523912
5658HH,51.433017,5.413647
5643BA,51.425025,5.494662
5641AG,51.448383,5.507477
5611GB,51.437741,5.476441
5643BL,51.423937,5.494760
5612PB,51.448564,5.462321
5644PW,51.422385,5.491708
5642LN,51.437513,5.517544
5625EM,51.473432,5.468365
5642TC,51.435641,5.520400
5627NT,51.489680,5.443960
5653EB,51.425944,5.455339
5623CX,51.463891,5.474362
5621EJ,51.456882,5.456925
5613GB,51.439658,5.504318
5655AK,51.416359,5.444457
5624DH,51.470780,5.455076
5616RH,51.442492,5.455407
5644SG,51.417306,5.481159
5642LL,51.437278,5.518910
5614AN,51.430374,5.493898
5613LT,51.428338,5.497833
5653KH,51.422259,5.437406
5613DL,51.437452,5.499020
5624HV,51.471404,5.462647
5625GS,51.471251,5.464129
5631CN,51.458110,5.486668
5628DJ,51.482181,5.463385
5644EP,51.418428,5.493582
5642KN,51.436068,5.516260
5627DE,51.485034,5.441103
5622EC,51.462157,5.459135
5655JX,51.413901,5.434205
5616CJ,51.432492,5.463258
5628RR,51.479265,5.480755
5613BW,51.442932,5.502413
5616KV,51.439141,5.452066
5643HL,51.417521,5.501630
5644HL,51.412925,5.485736
5642CH,51.443705,5.510888
5654DE,51.417834,5.458964
5623JD,51.462610,5.479512
5624GT,51.470437,5.457018
5644TK,51.421664,5.483655
5645EV,51.428424,5.511277
5652NG,51.444461,5.437977
5628CL,51.478140,5.457174
5641KN,51.445307,5.525506
5658PJ,51.435806,5.400806
5644GC,51.418807,5.492045
5611ZW,51.442775,5.475415
5643WE,51.429288,5.509655
5623HN,51.462489,5.485382
5625VZ,51.470355,5.484119
5658EW,51.440774,5.413852
5631CJ,51.457984,5.487257
5624JD,51.468387,5.458497
5623EG,51.462660,5.472691
5625KB,51.475621,5.474169
5613AH,51.442599,5.492531
5654KM,51.417859,5.447162
5629GD,51.484744,5.461949
5641BJ,51.452182,5.518061
5611HP,51.437510,5.472557
5625CL,51.472626,5.463772
5623CR,51.463612,5.474520
5629JB,51.489107,5.481826
5642NC,51.442546,5.509978
5614CJ,51.427390,5.493114
5641BD,51.450800,5.516287
5623JW,51.463727,5.477039
5627KX,51.486920,5.444964
5614BN,51.429261,5.492040
5653KV,51.423922,5.436516
5632KN,51.476409,5.499159
5658NP,51.437559,5.397973
5616HC,51.439121,5.455949
5641CD,51.451676,5.520303
5623PL,51.454457,5.479553
5643RB,51.427524,5.502978
5652NV,51.443059,5.436522
5646JA,51.417971,5.510401
5643TA,51.429949,5.505271
5651EA,51.448324,5.441779
5642KL,51.436321,5.515297
5627GJ,51.479594,5.444710
5625RE,51.471589,5.480912
5631LB,51.460560,5.491681
5645JS,51.427595,5.512972
5621AC,51.451038,5.459477
5655JW,51.414108,5.432883
5623DC,51.455074,5.472288
5629KH,51.489384,5.484389
5629KJ,51.486393,5.480654
5644BK,51.416323,5.485369
5612JM,51.450002,5.462727
5646AD,51.414644,5.502716
5631JW,51.465340,5.493419
5629GR,51.485042,5.459099
5643BG,51.424142,5.496270
5653EP,51.422739,5.449152
5625NK,51.473921,5.476037
5642KW,51.435813,5.518920
5642CJ,51.443897,5.507321
5643PA,51.426828,5.498347
5652AP,51.426107,5.436288
5628TE,51.476772,5.485341
5611AA,51.441952,5.481900
5631HE,51.465668,5.488066
5643RX,51.426581,5.502228
5654GK,51.418749,5.462401
5652KA,51.438313,5.437366
5651AR,51.445762,5.441646
5613GE,51.439317,5.503569
5624MD,51.474345,5.444631
5622HG,51.461670,5.462286
5645JR,51.428422,5.513319
5627BW,51.479875,5.440809
5657BA,51.444152,5.423276
5612RX,51.444704,5.468471
5651LX,51.444475,5.445586
5642MB,51.438873,5.515448
5645CG,51.421722,5.508068
5644DT,51.413275,5.496043
5611EA,51.439520,5.477667
5616NN,51.441078,5.460482
5611DJ,51.435535,5.481355
5632AJ,51.468702,5.502436
5652GA,51.439630,5.446658
5644GG,51.421934,5.492469
5616LS,51.443669,5.456919
5625HP,51.476085,5.465663
5625LM,51.474659,5.474930
5616TD,51.434287,5.467345
5622HP,51.462110,5.463236
5644EE,51.419992,5.493442
5628VA,51.480966,5.478757
5613EA,51.439498,5.492323
5632JJ,51.474093,5.495339
5644BA,51.410753,5.492285
5625CX,51.469477,5.467998
5644KR,51.418469,5.487961
5658HJ,51.432325,5.413143
5645KM,51.422586,5.514798
5627TZ,51.487858,5.437565
5625RK,51.474078,5.481492
5644TT,51.424010,5.482640
5641TK,51.445033,5.513121
5615NP,51.427004,5.470999
5624AC,51.465898,5.456637
5632AB,51.468374,5.497556
5625AT,51.469703,5.478806
5625AV,51.469883,5.478836
5658NN,51.437559,5.397973
5613LS,51.429050,5.496569
5632PP,51.484511,5.495537
5654HP,51.419267,5.451865
5631BJ,51.458782,5.488612
5611WC,51.439576,5.485808
5641BC,51.450187,5.518415
5616RZ,51.442053,5.453192
5628WX,51.482205,5.480027
5627AC,51.477089,5.439568
5628NR,51.478828,5.476536
5657ES,51.452876,5.391488
5652ET,51.438185,5.441767
5615HN,51.432403,5.475151
5612GP,51.452002,5.469966
5642RJ,51.436897,5.522087
5616LJ,51.445396,5.454736
5625NB,51.472858,5.478280
5623NE,51.453582,5.483781
5614EK,51.427647,5.497371
5631NR,51.452455,5.515414
5623PK,51.454627,5.481783
5632KK,51.476161,5.494408
5613DZ,51.437014,5.495956
5643TP,51.431120,5.503002
5623LP,51.458592,5.479662
5631DB,51.450768,5.504318
5611CE,51.437088,5.483113
5616HL,51.438203,5.457673
5641TT,51.444797,5.515076
5627JX,51.482266,5.440812
5655AV,51.418131,5.442634
5631HR,51.464698,5.487661
5628ZJ,51.483686,5.482880
5629GS,51.487530,5.462357
5629HG,51.488159,5.462200
5625PV,51.476228,5.479179
5614AX,51.429578,5.489223
5632JA,51.475079,5.498882
5653HB,51.422118,5.450143
5623DN,51.453994,5.475020
5612JC,51.451099,5.463174
5628ZG,51.483846,5.484378
5641TB,51.446208,5.515426
5628PP,51.479394,5.476580
5615HB,51.432305,5.472950
5641KJ,51.445101,5.524010
5652GJ,51.439982,5.443135
5652GL,51.439524,5.441840
5658HR,51.440380,5.409281
5621BJ,51.452362,5.455940
5642GE,51.437210,5.507145
5644PH,51.421650,5.488630
5623EX,51.460737,5.472946
5632PT,51.485203,5.495581
5631HH,51.463359,5.487370
5616JB,51.437097,5.458678
5616RX,51.441153,5.468623
5612GL,51.450708,5.468597
5614HC,51.426914,5.492538
5653EG,51.424839,5.453742
5646AW,51.413231,5.503991
5625EG,51.472766,5.469572
5622GJ,51.465101,5.466349
5611JW,51.435882,5.473978
5652RT,51.448158,5.431997
5611PP,51.430173,5.486607
5611BK,51.440928,5.469371
5644DA,51.413989,5.492062
5613JP,51.437918,5.499956
5642KD,51.438110,5.515072
5625EP,51.474610,5.467373
5612KP,51.448962,5.471730
5615ST,51.430847,5.463514
5623MN,51.459343,5.485404
5621BN,51.455014,5.454232
5614BD,51.430527,5.492805
5632CN,51.467930,5.491597
5643AH,51.422067,5.494468
5631KE,51.465183,5.497462
5632WR,51.479645,5.498735
5612DM,51.450513,5.478163
5621HP,51.454357,5.455598
5611PH,51.432762,5.486267
5641HA,51.448506,5.525818
5628KM,51.477829,5.465465
5641LL,51.444027,5.527775
5654CT,51.422181,5.465153
5627NL,51.489049,5.447688
5621BB,51.454494,5.452735
5631DA,51.451403,5.507744
5629MV,51.485843,5.471756
5623HD,51.464343,5.481717
5653AK,51.428784,5.456365
5641SK,51.443218,5.520624
5641LX,51.443081,5.529642
5652AV,51.428660,5.434379
5653EZ,51.425289,5.452952
5654LR,51.420567,5.459026
5652GN,51.441187,5.442115
5645CD,51.422944,5.508186
5653ND,51.420481,5.433680
5652SE,51.443034,5.431905
5651BT,51.445428,5.444969
5654NW,51.424170,5.460455
5616KT,51.438305,5.452151
5655EM,51.417414,5.438105
5641SH,51.442733,5.519932
5644BB,51.415143,5.488328
5611KS,51.433929,5.477742
5652LC,51.439429,5.433757
5652JX,51.439309,5.439797
5653RA,51.418951,5.437618
5631DD,51.450450,5.507209
5654RN,51.423715,5.454660
5623BD,51.463346,5.469210
5632XA,51.478160,5.500747
5625RT,51.471930,5.481905
5632BM,51.470087,5.501374
5625WL,51.469449,5.481584
5623AX,51.455412,5.476792
5622AV,51.455338,5.468490
5632AD,51.467728,5.496259
5643EM,51.419736,5.497841
5612CR,51.450436,5.472553
5613LC,51.434444,5.495202
5631KC,51.464929,5.500138
5627MG,51.488732,5.451042
5613CH,51.441096,5.494944
5632NH,51.479549,5.495424
5654LP,51.420684,5.459069
5612JD,51.450487,5.463864
5612WB,51.445257,5.474298
5613JH,51.438037,5.498259
5643RW,51.426662,5.502286
5646KZ,51.413527,5.513867
5655CB,51.413680,5.445388
5653PL,51.425178,5.442096
5622JS,51.462601,5.468028
5612SG,51.445398,5.466171
5612CC,51.446380,5.475134
5625BP,51.468532,5.470039
5643RH,51.429465,5.504349
5641TV,51.444401,5.515679
5628HG,51.479610,5.463524
5641LC,51.444504,5.527877
5646BN,51.418045,5.508633
5643PH,51.425498,5.498185
5652NX,51.442825,5.438521
5616RA,51.445325,5.453700
5642RR,51.436739,5.526128
5625LA,51.471963,5.473270
5632JL,51.474318,5.495426
5643VE,51.427585,5.505351
5632HX,51.469299,5.488981
5612PX,51.448743,5.463717
5623AC,51.456233,5.473470
5645JV,51.427566,5.514424
5642HH,51.436520,5.513543
5611PK,51.432232,5.486539
5627GH,51.481042,5.442653
5621GE,51.454184,5.459396
5615JK,51.429779,5.473851
5631BL,51.458414,5.488683
5628AL,51.477878,5.459390
5613JG,51.438783,5.497988
5616EJ,51.431954,5.461359
5641NK,51.443110,5.528420
5658JB,51.438410,5.415246
5625BE,51.468729,5.471580
5615NG,51.426320,5.471041
5616HM,51.437342,5.455342
5652EB,51.438713,5.447233
5628AB,51.477489,5.463017
5655HK,51.414178,5.437310
5658AZ,51.445477,5.403671
5628XH,51.483267,5.477999
5658AD,51.449395,5.408981
5627LG,51.483224,5.448501
5654LW,51.419762,5.451434
5645CH,51.421713,5.507924
5652RC,51.445828,5.436008
5629CC,51.490294,5.455479
5651GR,51.465600,5.417292
5613LX,51.433382,5.497126
5612HX,51.446835,5.468072
5642CM,51.443019,5.504917
5625BH,51.469124,5.471624
5611KG,51.435199,5.473948
5643MR,51.422679,5.503671
5629BB,51.486866,5.485824
5611HM,51.436611,5.472570
5641JH,51.440136,5.527202
5622GX,51.464367,5.462045
5626CJ,51.476186,5.427663
5642LE,51.437898,5.519343
5623JG,51.463256,5.481571
5658SC,51.440651,5.400649
5641KK,51.445110,5.524096
5653HR,51.422641,5.447254
5625BD,51.468531,5.471551
5655AT,51.418507,5.444244
5615GD,51.431063,5.476126
5616JR,51.437239,5.462375
5642GB,51.439439,5.507784
5615LE,51.432890,5.472031
5623KV,51.467316,5.484313
5631JB,51.466242,5.489550
5623BK,51.457823,5.474279
5642AA,51.438343,5.506544
5652JT,51.439248,5.435023
5628GB,51.479507,5.470146
5622HZ,51.463719,5.462951
5632XN,51.476162,5.502886
5654BE,51.420023,5.465653
5622KK,51.459941,5.466916
5652XB,51.442810,5.430783
5644TC,51.423191,5.484047
5625BR,51.468514,5.470586
5624JG,51.469736,5.457003
5612RJ,51.443192,5.470526
5631AD,51.457106,5.527355
5631GD,51.460275,5.488198
5615RH,51.429705,5.463872
5644BC,51.413687,5.487965
5653ER,51.423681,5.451857
5611GE,51.436238,5.478581
5657DA,51.454736,5.400020
5631GP,51.461793,5.489237
5653JA,51.421970,5.440281
5614EL,51.428629,5.494124
5628PR,51.482334,5.475924
5658AB,51.449925,5.410765
5629CG,51.493275,5.461071
5652HA,51.442876,5.442664
5612CK,51.447288,5.475438
5652PH,51.441343,5.435528
5627BL,51.481521,5.438882
5645KE,51.423813,5.511135
5628RS,51.478188,5.478608
5611VG,51.436438,5.486807
5611LP,51.432022,5.479723
5643BZ,51.422775,5.497144
5643HM,51.418421,5.501086
5615LG,51.431317,5.471841
5616KK,51.438007,5.454351
5624EH,51.472142,5.461684
5632LN,51.480524,5.490517
5654RC,51.421928,5.452386
5643BT,51.423828,5.495766
5627GE,51.480179,5.443847
5642MS,51.440010,5.519867
5613LV,51.427780,5.498809
5628DG,51.482272,5.462363
5612AA,51.443981,5.474569
5623JP,51.461169,5.483538
5612NB,51.448922,5.465156
5657EZ,51.450700,5.401601
5616TZ,51.437988,5.460871
5613CC,51.440722,5.491765
5641TZ,51.443905,5.516613
5651AP,51.445655,5.441517
5632VA,51.484571,5.498085
5611HN,51.437312,5.473147
5641LR,51.443301,5.526637
5654RA,51.424451,5.456703
5628BA,51.476674,5.459662
5628VS,51.480239,5.487782
5622AL,51.453226,5.467479
5623ET,51.461959,5.473251
5627HG,51.478978,5.454498
5629NM,51.490488,5.474529
5622BR,51.454541,5.463827
5623GT,51.463658,5.484003
5658EV,51.441512,5.412616
5613KW,51.440320,5.498294
5642LG,51.438034,5.518509
5612JR,51.450389,5.462109
5651CB,51.448527,5.450266
5627TE,51.491237,5.440175
5643EG,51.419851,5.500429
5631AS,51.453010,5.509618
5616HG,51.439003,5.457416
5652BG,51.434894,5.443230
5626AT,51.478909,5.427622
5627HV,51.481540,5.453998
5654PB,51.426023,5.458934
5658BN,51.445485,5.409295
5642EC,51.441323,5.510780
5651CW,51.447810,5.446050
5612HM,51.451539,5.463621
5623CB,51.462003,5.474776
5658GD,51.436945,5.416597
5651AN,51.445645,5.443041
5641HC,51.449658,5.524772
5613KC,51.440749,5.500351
5613BM,51.443610,5.498517
5617BA,51.445991,5.459283
5625WC,51.471532,5.484697
5644TE,51.423363,5.482940
5628AG,51.478810,5.463566
5653RM,51.420432,5.442018
5655HS,51.414141,5.440358
5654SG,51.422358,5.453968
5653EW,51.426449,5.453528
5642HL,51.438209,5.514209
5632AP,51.471021,5.502542
5621GK,51.454320,5.457928
5641GG,51.448592,5.513677
5644CT,51.416603,5.493966
5631ET,51.460151,5.486298
5616DA,51.436010,5.457929
5626AR,51.478487,5.426542
5629NN,51.488986,5.475447
5621AL,51.452325,5.457594
5621AT,51.451991,5.459968
5615KW,51.428679,5.466559
5644LH,51.420159,5.487390
5652AE,51.430206,5.433776
5624GW,51.470850,5.457609
5612AL,51.444756,5.471794
5624NA,51.472034,5.446068
5623AW,51.454891,5.476877
5628JK,51.480317,5.468190
5644LR,51.418784,5.487028
5614HJ,51.426473,5.493270
5613KM,51.440265,5.499732
5616JW,51.438676,5.464074
5643PD,51.425184,5.497365
5612AG,51.447665,5.476187
5628TX,51.481001,5.479635
5623CN,51.461517,5.475034
5625WK,51.470400,5.484032
5612BB,51.446226,5.476414
5651BL,51.447828,5.444411
5644AD,51.419226,5.495841
5642AE,51.439584,5.506590
5629RG,51.492707,5.476189
5623HG,51.461806,5.485064
5622EP,51.461780,5.458271
5627JN,51.479682,5.449072
5657DV,51.455680,5.401502
5612JL,51.449599,5.461072
5644CK,51.417214,5.494399
5623HV,51.462472,5.483368
5627ES,51.488925,5.442965
5652EC,51.438453,5.445262
5628SB,51.477371,5.477210
5616SV,51.443223,5.450748
5612KW,51.445500,5.474543
5625SK,51.470308,5.485716
5642KR,51.436165,5.517296
5643MT,51.423788,5.500007
5613JA,51.440245,5.501141
5613JV,51.439162,5.496248
5628AH,51.478846,5.463480
5646HK,51.421215,5.510913
5616NZ,51.439612,5.461444
5652VA,51.441128,5.432536
5629PP,51.489180,5.468839
5627HT,51.480731,5.452859
5627CA,51.482454,5.441719
5615RZ,51.434859,5.472207
5611JJ,51.435847,5.472669
5655BA,51.417214,5.441612
5612LN,51.449656,5.469430
5646HG,51.421953,5.510052
5614AK,51.428357,5.497588
5631GN,51.461245,5.489164
5625GP,51.474829,5.462394
5615PJ,51.434303,5.470351
5612EL,51.451441,5.474094
5641GB,51.447862,5.515502
5614AM,51.431201,5.493727
5627DK,51.485762,5.440830
5612LB,51.447732,5.470994
5632NB,51.480781,5.495384
5643HV,51.418698,5.502812
5623BW,51.459021,5.471878
5641JA,51.447535,5.526348
5643VK,51.427097,5.507622
5612NT,51.448842,5.464451
5646HA,51.422798,5.510169
5643KD,51.423114,5.499732
5643VT,51.429147,5.507613
5623NB,51.453466,5.483435
5642MC,51.439154,5.513565
5625PM,51.474924,5.480746
5612HP,51.450893,5.461721
5616PJ,51.441111,5.465459
5613LP,51.430786,5.494905
5642GM,51.438634,5.512024
5643MV,51.422852,5.501759
5614BH,51.428316,5.492699
5614CG,51.427875,5.493763
5613JJ,51.438502,5.500202
5612JK,51.449833,5.460856
5616VB,51.445767,5.450004
5612NP,51.447654,5.465298
5611MJ,51.428658,5.482664
5652CP,51.436796,5.450408
5623CL,51.461940,5.474934
5632WL,51.479608,5.499930
5612EA,51.451989,5.475591
5626GA,51.477989,5.435452
5652NM,51.445800,5.437345
5627BV,51.480036,5.441587
5622GZ,51.465399,5.464364
5651CP,51.448232,5.447130
5646HD,51.417858,5.514871
5628BK,51.479594,5.460847
5613DN,51.439002,5.494177
5646AB,51.415984,5.502029
5628WC,51.477769,5.485430
5611DH,51.435768,5.481859
5616GN,51.440983,5.453233
5621EV,51.457017,5.457458
5642HN,51.438372,5.513376
5621BE,51.453567,5.453985
5627GP,51.481446,5.444381
5654KD,51.417389,5.450798
5615DC,51.431743,5.467140
5623JV,51.462531,5.477295
5631JP,51.464862,5.495432
5657AA,51.444496,5.361209
5628XC,51.480508,5.477835
5629KP,51.485560,5.478061
5624CB,51.467134,5.449486
5624JX,51.468375,5.463045
5633BJ,51.486212,5.502351
5631EL,51.460339,5.487047
5629MH,51.487349,5.477258
5643GP,51.418665,5.499405
5632BK,51.469019,5.499918
5625WE,51.469412,5.483267
5658RC,51.439150,5.394737
5625EC,51.473521,5.469156
5655CE,51.414417,5.445662
5624BG,51.463660,5.456562
5631NK,51.455043,5.516515
5643MP,51.423568,5.504435
5611NP,51.431407,5.484366
5627MC,51.487547,5.449788
5652GX,51.442203,5.441743
5621BL,51.451552,5.457507
5632NJ,51.480053,5.495339
5657EW,51.450376,5.402810
5611XB,51.438634,5.471912
5627DM,51.485826,5.439218
5616AV,51.435681,5.466715
5655JT,51.416607,5.433863
5626GB,51.477792,5.435149
5615GB,51.431817,5.476933
5612GR,51.451759,5.469505
5615SG,51.432131,5.465918
5625ET,51.473792,5.467732
5612ME,51.450260,5.479156
5621GC,51.454256,5.459497
5628RW,51.477631,5.478592
5626GN,51.475914,5.432686
5613KX,51.440508,5.499229
5627DZ,51.484487,5.437921
5623NL,51.455011,5.484373
5615JP,51.428977,5.476539
5615SV,51.430308,5.462881
5629PA,51.488135,5.471227
5611SP,51.433573,5.494682
5623JJ,51.462474,5.481483
5625NN,51.472905,5.476237
5629JA,51.486579,5.484081
5653LG,51.423732,5.438874
5612AM,51.445035,5.471493
5616SK,51.443509,5.453942
5625KC,51.475640,5.473320
5655BM,51.416162,5.442286
5632ED,51.474275,5.492950
5643JL,51.418198,5.499490
5625BN,51.468550,5.469478
5641AM,51.449537,5.520743
5627CB,51.483577,5.443174
5616BL,51.436419,5.465278
5615GC,51.430946,5.475896
5622CT,51.457141,5.460724
5616PD,51.442191,5.463346
5613DM,51.438222,5.492650
5628RC,51.476301,5.477625
5632DK,51.472702,5.493306
5613CA,51.440551,5.491520
5632ME,51.477664,5.492598
5628XB,51.482215,5.479364
5611RJ,51.431755,5.487401
5615NC,51.427543,5.470583
5654EL,51.417495,5.454881
5615KK,51.427779,5.468082
5643KE,51.422385,5.500953
5616NX,51.439612,5.461616
5642NM,51.440268,5.514028
5643PW,51.425737,5.501234
5623MG,51.459775,5.483635
5615JB,51.430345,5.474442
5654DH,51.420647,5.460277
5628PD,51.481057,5.477116
5641LG,51.444433,5.526496
5631JA,51.466134,5.490168
5645JA,51.425786,5.514879
5632WP,51.479871,5.497714
5613GM,51.439517,5.501815
5631GC,51.463933,5.488537
5629ME,51.486001,5.476708
5625GN,51.473534,5.462838
5622AK,51.453757,5.466747
5628ZA,51.483038,5.483483
5628GG,51.481183,5.464175
5627JH,51.488707,5.448825
5612RD,51.443498,5.471130
5621CS,51.455708,5.452003
5641NG,51.442384,5.526260
5658EG,51.437835,5.412182
5616BW,51.435926,5.462473
5643RE,51.429924,5.503588
5616AX,51.434566,5.466541
5622AD,51.455986,5.467197
5611VS,51.435997,5.488158
5653KT,51.423967,5.436645
5621HA,51.453518,5.460589
5628KC,51.477336,5.464413
5621CL,51.456075,5.454622
5628PT,51.481724,5.474584
5652CK,51.435888,5.450249
5652GT,51.441753,5.442274
5629NP,51.489859,5.474671
5632LP,51.480561,5.490143
5641KH,51.445111,5.523938
5652NR,51.442457,5.436320
5627JZ,51.478741,5.444435
5654LV,51.419797,5.453835
5611PT,51.433480,5.487304
5628DD,51.482596,5.461456
5627CR,51.485987,5.441594
5641PC,51.443711,5.521373
5625KK,51.475478,5.472557
5643VH,51.428759,5.508417
5643HJ,51.417405,5.500696
5653JS,51.420960,5.446476
5624NR,51.468795,5.451503
5623NM,51.455029,5.484589
5642EB,51.441854,5.510695
5642ED,51.440289,5.510619
5614BB,51.431094,5.492821
5627PC,51.492222,5.446756
5642RH,51.437632,5.524390
5612BH,51.448042,5.476591
5654BB,51.421587,5.466216
5625CP,51.471115,5.465655
5612KZ,51.447400,5.470174
5622EN,51.459981,5.460239
5615AP,51.424392,5.488736
5628DN,51.483197,5.463127
5613MB,51.438506,5.496822
5644JH,51.415456,5.489924
5621AJ,51.454210,5.460762
5627LV,51.485382,5.446214
5654PH,51.425788,5.460084
5641PB,51.443772,5.523531
5627KA,51.486335,5.446273
5627AD,51.478761,5.437986
5616RC,51.442061,5.455737
5622PK,51.459668,5.457980
5624NJ,51.472195,5.446888
5621AV,51.451639,5.460758
5614BG,51.427625,5.491964
5625VN,51.468253,5.482430
5612WH,51.445382,5.476111
5613BS,51.443525,5.501840
5641NN,51.442751,5.528044
5625LB,51.473267,5.473387
5612RP,51.444337,5.466989
5612MD,51.449837,5.480047
5653KJ,51.421638,5.438052
5652NH,51.443148,5.439414
5623LS,51.458663,5.481576
5616DE,51.435435,5.457726
5629MJ,51.485168,5.473079
5644TP,51.422681,5.481717
5623LW,51.459515,5.482987
5623EH,51.464395,5.472968
5625WH,51.469862,5.482405
5627NZ,51.493164,5.450170
5612RA,51.445072,5.469378
5644EC,51.420629,5.494206
5627HC,51.480111,5.453621
5653NW,51.421873,5.435364
5642AM,51.440852,5.505673
5643NM,51.424810,5.502957
5613AL,51.442358,5.491322
5616ER,51.431460,5.460869
5631BT,51.458022,5.494639
5627TS,51.491677,5.440636
5625ES,51.473909,5.467041
5627TJ,51.489737,5.435911
5653JT,51.424305,5.445229
5631BB,51.460041,5.488744
5621EL,51.457061,5.457961
5626DL,51.481330,5.418958
5622KS,51.459870,5.465261
5654RZ,51.421569,5.451221
5622JV,51.463105,5.466921
5616HX,51.436847,5.456175
5612PT,51.447754,5.464046
5654SH,51.422861,5.455320
5613BL,51.443078,5.499437
5654EE,51.419338,5.454194
5654AC,51.425857,5.465433
5631KX,51.463733,5.500279
5628TL,51.480458,5.483881
5615CV,51.424656,5.484079
5612PV,51.448348,5.463889
5644KK,51.418512,5.489917
5641RC,51.443611,5.522524
5644CG,51.417105,5.495692
5611VE,51.436501,5.486923
5625AM,51.470337,5.472158
5644SL,51.417854,5.481735
5632TK,51.485151,5.502621
